MBC_id	Process	Level	Querry	Parent_mbc_id	Parent_process	Search_finished
MBC:0000879	Histone ubiquitination	4	"(""histone ubiquitination"")"	MBC:0000440	Histone ubiquitination and deubiquitination	True
MBC:0000880	Hydroxyicosatetraenoic acid metabolism	4	(hydroxyeicosatetraenoic metabolism) AND (enzyme) AND ((human) OR (animal) OR (mammal))	MBC:0000344	Eicosanoid metabolism	True
MBC:0000881	Intracellular triacylglycerol mobilization	4	(Intracellular) AND (triacylglycerol) AND (mobilization) 	MBC:0000779	Triacylglycerol hydrolysis and mobilization	True
MBC:0000882	Intrinsic and coagulation pathway	4	"(""intrinsic pathway"") AND (coagulation) "	MBC:0000312	Coagulation cascade	True
MBC:0000883	Isoleucine catabolism	4	"((""isoleucine degradation"") OR (""isoleucine catabolism"") OR (""isoleucine metabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000540	Metabolism of branched-chain amino acids	True
MBC:0000884	Ketogenesis	4	"(""ketogenesis"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000488	Keton body metabolism	True
MBC:0000885	Keton utilization	4	"((""ketone utilization"") OR (""ketone oxidation"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000488	Keton body metabolism	True
MBC:0000886	Leucine catabolism	4	"((""leucine degradation"") OR (""leucine catabolism"") OR (""leucine metabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000540	Metabolism of branched-chain amino acids	True
MBC:0000887	Leukotriene metabolism	4	"((""Leukotriene metabolism"") OR (""Leukotriene synthesis"") OR (""Leukotriene degradation"") OR (""Leukotriene production"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000344	Eicosanoid metabolism	True
MBC:0000888	Mannose metabolism	4	"(""Mannose metabolism"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000393	Fructose and mannose metabolism	True
MBC:0000889	Mature B cell differentiation markers	4	"B cell AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000519	Mature lymphocyte differentiation markers	True
MBC:0000890	Mature cardiomyocyte cell differentiation markers	4	"(""cardiomyocytes"" OR ""myocardiocytes"" OR ""cardiac myocytes"") AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000521	Mature myocyte cell differentiation markers	True
MBC:0000891	Mature erythrocyte cell differentiation markers	4	"Erythrocytes AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000520	Mature myeloid cell differentiation markers	True
MBC:0000892	Mature granulocyte cell differentiation markers	4	"Granulocyte AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000520	Mature myeloid cell differentiation markers	True
MBC:0000893	Mature mast cell differentiation markers	4	"mast cells AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000520	Mature myeloid cell differentiation markers	True
MBC:0000894	Mature megakaryocyte cell differentiation markers	4	"Megakaryocytes AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000520	Mature myeloid cell differentiation markers	True
MBC:0000895	Mature monocyte cell differentiation markers	4	"Monocytes AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000520	Mature myeloid cell differentiation markers	True
MBC:0000896	Mature NK cell differentiation markers	4	"NK cells AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000519	Mature lymphocyte differentiation markers	True
MBC:0000897	Mature skeletal cell differentiation markers	4	"skeletal muscle cells AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000521	Mature myocyte cell differentiation markers	True
MBC:0000898	Mature smooth muscle cell differentiation markers	4	"smooth muscle cells AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000521	Mature myocyte cell differentiation markers	True
MBC:0000899	Mature T cell differentiation markers	4	"T cell AND ""mature"" AND ""markers"" AND (humans OR mice OR mammals)"	MBC:0000519	Mature lymphocyte differentiation markers	True
MBC:0000900	Membrane curvature generation during endocytosis	4	"(""Membrane curvature"") AND (""endocytosis"") NOT (independent)"	MBC:0000308	Clathrin-mediated endocytosis	True
MBC:0000901	Microtubule catastrophe	4	"(""microtubule catastrophe"")"	MBC:0000546	Microtubule depolymerization, severing and catastrophe	True
MBC:0000902	Microtubule depolymerization	4	"(""microtubule depolymerization"")"	MBC:0000546	Microtubule depolymerization, severing and catastrophe	True
MBC:0000903	Microtubule nucleation	4	"(""microtubule nucleation"") "	MBC:0000548	Microtubule nucleation and rescue	True
MBC:0000904	Microtubule rescue	4	"(""microtubule rescue"") "	MBC:0000548	Microtubule nucleation and rescue	True
MBC:0000905	Microtubule severing	4	"(""microtubule severing"") "	MBC:0000546	Microtubule depolymerization, severing and catastrophe	True
MBC:0000906	Mitochondrial beta-oxidation	4	"(""beta-oxidation"") AND (mitochondria) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000254	Beta-oxidation	False
MBC:0000907	Mitochondrial heme synthesis reactions	4	(Mitochondria) AND (heme) AND (synthesis)	MBC:0000428	Heme synthesis	True
MBC:0000908	Mitochondrial urea cycle reactions	4	"(""Urea cycle"") AND (mitochondria) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000792	Urea cycle	True
MBC:0000909	Myoglobin synthesis	4	(Myoglobin) AND (synthesis) AND (cellular)	MBC:0000430	Hemoglobin and myoglobin synthesis	True
MBC:0000910	Neurofilament dynamics	4	Neurofilament dynamics	MBC:0000247	Axonal intermediate filament dynamics	True
MBC:0000911	Neutral and basic keratin dynamics	4	"(keratin) AND ((neutral) OR (basic) OR (""type II"") OR (type 2))"	MBC:0000354	Epithelial intermediate filament dynamics	True
MBC:0000912	NMD enhanced by exon junction complex	4	"NMD AND ""enhanced"" AND ""Exon Junction Complex"" (human OR mammals OR mice)"	MBC:0000590	Nonsense-mediated mRNA decay pathway	True
MBC:0000913	NMD independent of exon junction complex	4	"NMD AND ""independent"" AND ""Exon Junction Complex"" (human OR mammals OR mice)"	MBC:0000590	Nonsense-mediated mRNA decay pathway	True
MBC:0000914	Peripherin dynamics	4	Peripherin dynamics	MBC:0000800	Vimentin-like intermediate filament dynamics	True
MBC:0000915	Peroxisomal beta-oxidation	4	"(""beta-oxidation"") AND ((peroxisome) OR (peroxisomal)) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000254	Beta-oxidation	False
MBC:0000916	Phosphatidylcholine and phosphatidylethanolamine biosynthesis via Kennedy pathway	4	"(""Kennedy pathway"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000625	Phosphoglyceride biosynthesis	True
MBC:0000917	Phosphatidylcholine, phoshpatidylethanolamine and phosphatidylserine interconversion	4	"(((""Phosphatidylcholine"") AND (""Phosphatidylethanolamine"") AND (conversion)) OR ((""Phosphatidylethanolamine"") AND (""phosphatidylserine"") AND (conversion))) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000625	Phosphoglyceride biosynthesis	True
MBC:0000918	Phosphatidylinositol biosynthesis	4	"((""phosphatidylinositol biosynthesis"") OR (""phosphatidylinositol synthesis"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000625	Phosphoglyceride biosynthesis	True
MBC:0000919	Pink or Parkin mediated mitophagy	4	"(""Pink"" OR ""Parkin"") AND ""mediated"" AND ""mitophagy"""	MBC:0000561	Mitophagy	True
MBC:0000920	Potassium sequestration	4	"(""Potassium Sequestration"") AND (Human OR mammals OR mice)"	MBC:0000631	Potassium transmembrane transport	True
MBC:0000921	"Potassium transport across mitochondrial membrane ((Potassium) OR (""K"") OR (""K+"")) AND ((""mitochondrial membrane"") AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	4	"Potassium transport across mitochondrial membrane ((Potassium) OR (""K"") OR (""K+"")) AND ((""mitochondrial membrane"") AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000631	Potassium transmembrane transport	False
MBC:0000922	"Potassium transport across plasma membrane ((Potassium) OR (""K"") OR (""K+"")) AND ((""plasma membrane"") AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	4	"Potassium transport across plasma membrane ((Potassium) OR (""K"") OR (""K+"")) AND ((""plasma membrane"") AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000631	Potassium transmembrane transport	False
MBC:0000923	Precursor oligosaccharide transfer from dolichol to protein	4	"(((Dolichol) AND (""precursor oligosaccharide"")) OR (""dolichol-linked oligosaccharides"")) AND (((transfer) AND (protein)) OR ((attachment) AND (protein)))"	MBC:0000657	Protein N-linked glycosylation in ER	True
MBC:0000924	Pre-mRNA 3-end-cleavage	4	"((""co-transcriptional"") AND (""pre-mRNA 3' end processing""))"	MBC:0000633	Pre-mRNA 3-end-cleavage and polyadenylation	False
MBC:0000925	Pre-mRNA polyadenylation	4	"(""mRNA polyadenylation"") "	MBC:0000633	Pre-mRNA 3-end-cleavage and polyadenylation	False
MBC:0000926	Prereplicative complex formation	4	Prereplicative complex formation	MBC:0000339	DNA replication initiation	True
MBC:0000927	Prostanoid metabolism	4	"((""Prostanoid metabolism"") OR (""Prostanoid synthesis"") OR (""Prostanoid degradation"") OR (""Prostanoid production"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000344	Eicosanoid metabolism	True
MBC:0000928	Purine salvage	4	"(""purine salvage"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000663	Purine synthesis and salvage	True
MBC:0000929	Pyrimidine salvage	4	"(""Pyrimidine salvage"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000668	Pyrimidine synthesis and salvage	True
MBC:0000930	Receptor mediated mitophagy	4	"(""receptor"") AND ""mediated"" AND ""mitophagy"""	MBC:0000561	Mitophagy	True
MBC:0000931	Regulation of B cell differentiation	4	"Regulation AND ""B cell"" AND ""differentiation"""	MBC:0000682	Regulation of lymphoid cell differentiation	True
MBC:0000932	Regulation of erythrocyte cell differentiation	4	"Regulation AND ""erythrocyte"" AND ""differentiation"""	MBC:0000683	Regulation of myeloid cell differentiation	True
MBC:0000933	Regulation of granulocyte differentiation	4	"Regulation AND ""Granulocyte"" AND ""differentiation"""	MBC:0000683	Regulation of myeloid cell differentiation	True
MBC:0000934	Regulation of mast cell differentiation	4	"Regulation AND ""mast cell"" AND ""differentiation"""	MBC:0000683	Regulation of myeloid cell differentiation	True
MBC:0000935	Regulation of megakaryocyte differentiation	4	"Regulation AND ""Megakaryocyte"" AND ""differentiation"""	MBC:0000683	Regulation of myeloid cell differentiation	True
MBC:0000936	Regulation of monocyte differentiation	4	"Regulation AND ""Monocyte"" AND ""differentiation"""	MBC:0000683	Regulation of myeloid cell differentiation	True
MBC:0000937	Regulation of natural killer cell differentiation	4	"Regulation AND ""Natural Killer Cell"" AND ""differentiation"""	MBC:0000682	Regulation of lymphoid cell differentiation	True
MBC:0000938	Regulation of T cell differentiation	4	"Regulation AND ""T cell"" AND ""differentiation"""	MBC:0000682	Regulation of lymphoid cell differentiation	True
MBC:0000939	Replicative transposition	4	(Replicative transposition)	MBC:0000777	Transpositional recombination	True
MBC:0000940	RNA cleavage by exosome	4	"(Exosome) AND ((""RNA hydrolysis"") OR (""RNA cleavage"") OR (""RNA degradation"") OR (""catalytic center""))"	MBC:0000717	RNA 3' degradation by exosome	True
MBC:0000941	SAPK-JNK signaling pathway	4	"(""SAPK/JNK signaling pathway"") OR (""SAPK/JNK signaling cascade"")"	MBC:0000514	MAPK signaling pathway	False
MBC:0000942	Sphingomyelin metabolism	4	"(""Sphingomyelin metabolism"")  AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000740	Sphingolipid metabolism	True
MBC:0000943	Structural organization of exosome core	4	"(""Exosome core"") OR ((""exosome"") AND ((""ring-like structure"") OR (""ring structure"") OR (""Central channel"")))"	MBC:0000717	RNA 3' degradation by exosome	True
MBC:0000944	Toll-like receptor 1 signaling	4	"(""Toll-like receptor 1"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000945	Toll-like receptor 10 signaling	4	"(""Toll-like receptor 10"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000946	Toll-like receptor 11 signaling	4	"(""Toll-like receptor 11"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000947	Toll-like receptor 12 signaling	4	"(""Toll-like receptor 12"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000948	Toll-like receptor 13 signaling	4	"(""Toll-like receptor 13"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000949	Toll-like receptor 2 signaling	4	"(""Toll-like receptor 2"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000950	Toll-like receptor 3 signaling	4	"(""Toll-like receptor 3"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000951	Toll-like receptor 4 signaling	4	"(""Toll-like receptor 4"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000952	Toll-like receptor 5 signaling	4	"(""Toll-like receptor 5"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000953	Toll-like receptor 6 signaling	4	"(""Toll-like receptor 6"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000954	Toll-like receptor 7 signaling	4	"(""Toll-like receptor 7"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000955	Toll-like receptor 8 signaling	4	"(""Toll-like receptor 8"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000956	Toll-like receptor 9 signaling	4	"(""Toll-like receptor 9"") AND (signaling)"	MBC:0000762	Toll-like receptor signaling	False
MBC:0000957	Transcription regulation by Non-vesicular lipid transport modification	4	"(Transcription activation) AND (Non-vesicular lipid transport modification) AND ((mRNA) OR (""messenger RNA"") OR (""coding"")) NOT (reverse)"	MBC:0000766	Transcription regulation by chromatin remodeling	False
MBC:0000958	Transcription regulation by nucleosome remodeling	4	(Transcription activation) AND (nucleosome remodeling) NOT (reverse)	MBC:0000766	Transcription regulation by chromatin remodeling	True
MBC:0000959	Transcription regulation by nucleosome removal	4	(Transcription activation) AND (nucleosome removal) NOT (reverse)	MBC:0000766	Transcription regulation by chromatin remodeling	True
MBC:0000960	Triacylglycerol biosynthesis	4	"((""Triacylglycerol biosynthesis"") OR (""Triacylglycerol synthesis"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000780	Triacylglycerol metabolism	True
MBC:0000961	Triacylglycerol catabolism	4	"(""Triacylglycerol catabolism"") AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000780	Triacylglycerol metabolism	True
MBC:0000962	Triacylglycerol transport by chylomicrons	4	(Triacylglycerol) AND (transport) AND (chylomicron)	MBC:0000781	Triacylglycerol transport by lipoproteins	True
MBC:0000963	Triacylglycerol transport by VLDL	4	"(Triacylglycerol) AND (transport) AND ((VLDL) OR (""Very low density lipoprotein"")"	MBC:0000781	Triacylglycerol transport by lipoproteins	True
MBC:0000964	Ubiquitin activation	4	(Ubiquitin activation) AND (Polyubiquitination)	MBC:0000660	Protein polyubiquitination	True
MBC:0000965	Ubiquitin conjugation	4	(Ubiquitin conjugation) AND (Polyubiquitination)	MBC:0000660	Protein polyubiquitination	True
MBC:0000966	Ubiquitin ligation	4	(Ubiquitin ligation) AND (Polyubiquitination)	MBC:0000660	Protein polyubiquitination	True
MBC:0000967	Valine catabolism	4	"((""valine degradation"") OR (""valine catabolism"") OR (""valine metabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000540	Metabolism of branched-chain amino acids	True
MBC:0000968	Vesicle biogenesis at cis-Golgi membrane	4	"((recruitment) OR (assembly) OR (biogenesis)) AND (""cis-Golgi"") AND (vesicle) "	MBC:0000709	Retrograde vesicle traffic from Golgi to ER	False
MBC:0000969	Vesicle biogenesis at ER membrane	4	"((recruitment) OR (assembly) OR (biogenesis)) AND ((ER) OR (""endoplasmic reticulum"")) AND (vesicle)"	MBC:0000239	Anterograde vesicle traffic from ER to Golgi	True
MBC:0000970	Vesicle traffic from TGN to lysosome-related organelles	4	"((TGN) OR (Golgi)) AND (vesicle) AND ((""Lysosome-related"") OR (""lysosomal-related"") OR (melanosome) OR (lytic granule) OR (MHC class II compartment) OR (platelet-dense granule) OR (basophil granule) OR (azurophil granule))"	MBC:0000309	Clathrin-mediated vesicle traffic from TGN to endosomal lysosomal system	False
MBC:0000971	Vimentin dynamics	4	Vimentin dynamics	MBC:0000800	Vimentin-like intermediate filament dynamics	True
